Training Log for rl_finetuned
==================================================
Epoch 0 | Loss: -0.45 | Avg Makespan: 115.8 | Best: 111.0 | Baseline: 115.8
Epoch 818 | Loss: 0.06 | Avg Makespan: 102.5 | Best: 97.0 | Baseline: 98.7
Epoch 819 | Loss: -0.09 | Avg Makespan: 93.2 | Best: 90.0 | Baseline: 98.1
Epoch 820 | Loss: -0.01 | Avg Makespan: 102.0 | Best: 93.0 | Baseline: 98.5
Epoch 821 | Loss: 0.13 | Avg Makespan: 100.8 | Best: 86.0 | Baseline: 98.7
Epoch 822 | Loss: 0.08 | Avg Makespan: 101.5 | Best: 97.0 | Baseline: 99.0
Epoch 823 | Loss: 0.01 | Avg Makespan: 99.0 | Best: 91.0 | Baseline: 99.0
Epoch 824 | Loss: 0.08 | Avg Makespan: 100.8 | Best: 92.0 | Baseline: 99.2
Epoch 825 | Loss: 0.02 | Avg Makespan: 110.2 | Best: 101.0 | Baseline: 100.3
Epoch 826 | Loss: -0.01 | Avg Makespan: 115.5 | Best: 110.0 | Baseline: 101.8
Epoch 827 | Loss: -0.04 | Avg Makespan: 98.0 | Best: 90.0 | Baseline: 101.4
Epoch 828 | Loss: 0.08 | Avg Makespan: 97.5 | Best: 95.0 | Baseline: 101.0
Epoch 829 | Loss: -0.01 | Avg Makespan: 95.2 | Best: 87.0 | Baseline: 100.5
Epoch 830 | Loss: 0.14 | Avg Makespan: 98.0 | Best: 91.0 | Baseline: 100.2
Epoch 831 | Loss: -0.05 | Avg Makespan: 105.5 | Best: 102.0 | Baseline: 100.7
Epoch 832 | Loss: 0.03 | Avg Makespan: 101.8 | Best: 92.0 | Baseline: 100.8
Epoch 833 | Loss: 0.10 | Avg Makespan: 102.5 | Best: 96.0 | Baseline: 101.0
Epoch 834 | Loss: 0.07 | Avg Makespan: 101.8 | Best: 93.0 | Baseline: 101.1
Epoch 835 | Loss: 0.18 | Avg Makespan: 106.8 | Best: 92.0 | Baseline: 101.7
Epoch 836 | Loss: 0.08 | Avg Makespan: 102.0 | Best: 98.0 | Baseline: 101.7
Epoch 837 | Loss: 0.05 | Avg Makespan: 106.0 | Best: 95.0 | Baseline: 102.1
Epoch 838 | Loss: 0.03 | Avg Makespan: 101.8 | Best: 88.0 | Baseline: 102.1
Epoch 839 | Loss: -0.01 | Avg Makespan: 111.2 | Best: 104.0 | Baseline: 103.0
Epoch 840 | Loss: -0.03 | Avg Makespan: 102.5 | Best: 97.0 | Baseline: 102.9
Epoch 841 | Loss: 0.07 | Avg Makespan: 98.5 | Best: 91.0 | Baseline: 102.5
Epoch 842 | Loss: -0.15 | Avg Makespan: 98.8 | Best: 81.0 | Baseline: 102.1
Epoch 843 | Loss: 0.06 | Avg Makespan: 102.2 | Best: 85.0 | Baseline: 102.1
Epoch 844 | Loss: 0.17 | Avg Makespan: 101.0 | Best: 91.0 | Baseline: 102.0
Epoch 845 | Loss: -0.05 | Avg Makespan: 118.0 | Best: 114.0 | Baseline: 103.6
Epoch 846 | Loss: 0.06 | Avg Makespan: 102.8 | Best: 92.0 | Baseline: 103.5
Epoch 847 | Loss: 0.04 | Avg Makespan: 97.0 | Best: 82.0 | Baseline: 102.9
Epoch 848 | Loss: -0.07 | Avg Makespan: 115.5 | Best: 104.0 | Baseline: 104.1
Epoch 849 | Loss: 0.20 | Avg Makespan: 104.2 | Best: 100.0 | Baseline: 104.2
Epoch 850 | Loss: 0.05 | Avg Makespan: 124.0 | Best: 114.0 | Baseline: 106.1
Epoch 851 | Loss: 0.07 | Avg Makespan: 111.8 | Best: 109.0 | Baseline: 106.7
Epoch 852 | Loss: 0.24 | Avg Makespan: 105.2 | Best: 100.0 | Baseline: 106.6
Epoch 853 | Loss: 0.07 | Avg Makespan: 111.2 | Best: 96.0 | Baseline: 107.0
Epoch 854 | Loss: 0.18 | Avg Makespan: 119.5 | Best: 112.0 | Baseline: 108.3
Epoch 855 | Loss: 0.16 | Avg Makespan: 104.8 | Best: 91.0 | Baseline: 107.9
Epoch 856 | Loss: 0.05 | Avg Makespan: 107.8 | Best: 101.0 | Baseline: 107.9
Epoch 857 | Loss: 0.19 | Avg Makespan: 105.0 | Best: 94.0 | Baseline: 107.6
Epoch 858 | Loss: 0.26 | Avg Makespan: 112.8 | Best: 98.0 | Baseline: 108.1
Epoch 859 | Loss: 0.19 | Avg Makespan: 101.8 | Best: 97.0 | Baseline: 107.5
Epoch 860 | Loss: 0.13 | Avg Makespan: 112.2 | Best: 103.0 | Baseline: 108.0
Epoch 861 | Loss: -0.03 | Avg Makespan: 115.2 | Best: 105.0 | Baseline: 108.7
Epoch 862 | Loss: 0.21 | Avg Makespan: 116.5 | Best: 113.0 | Baseline: 109.5
Epoch 863 | Loss: 0.08 | Avg Makespan: 108.8 | Best: 100.0 | Baseline: 109.4
Epoch 864 | Loss: 0.13 | Avg Makespan: 107.0 | Best: 102.0 | Baseline: 109.2
Epoch 865 | Loss: 0.12 | Avg Makespan: 108.0 | Best: 104.0 | Baseline: 109.0
Epoch 866 | Loss: 0.11 | Avg Makespan: 105.8 | Best: 100.0 | Baseline: 108.7
Epoch 867 | Loss: 0.17 | Avg Makespan: 105.5 | Best: 102.0 | Baseline: 108.4
Epoch 868 | Loss: 0.10 | Avg Makespan: 114.2 | Best: 110.0 | Baseline: 109.0
Epoch 869 | Loss: 0.09 | Avg Makespan: 116.0 | Best: 111.0 | Baseline: 109.7
Epoch 870 | Loss: 0.03 | Avg Makespan: 100.8 | Best: 97.0 | Baseline: 108.8
Epoch 871 | Loss: -0.00 | Avg Makespan: 104.5 | Best: 97.0 | Baseline: 108.4
Epoch 872 | Loss: 0.20 | Avg Makespan: 109.0 | Best: 91.0 | Baseline: 108.4
Epoch 873 | Loss: 0.05 | Avg Makespan: 111.2 | Best: 97.0 | Baseline: 108.7
Epoch 874 | Loss: 0.12 | Avg Makespan: 109.2 | Best: 88.0 | Baseline: 108.8
Epoch 875 | Loss: 0.10 | Avg Makespan: 102.0 | Best: 88.0 | Baseline: 108.1
Epoch 876 | Loss: -0.01 | Avg Makespan: 121.5 | Best: 117.0 | Baseline: 109.4
Epoch 877 | Loss: 0.09 | Avg Makespan: 105.5 | Best: 94.0 | Baseline: 109.0
Epoch 878 | Loss: 0.12 | Avg Makespan: 95.5 | Best: 88.0 | Baseline: 107.7
Epoch 879 | Loss: 0.01 | Avg Makespan: 99.8 | Best: 93.0 | Baseline: 106.9
Epoch 880 | Loss: 0.10 | Avg Makespan: 99.8 | Best: 93.0 | Baseline: 106.2
Epoch 881 | Loss: 0.11 | Avg Makespan: 99.0 | Best: 93.0 | Baseline: 105.5
Epoch 882 | Loss: -0.01 | Avg Makespan: 104.8 | Best: 100.0 | Baseline: 105.4
Epoch 883 | Loss: -0.14 | Avg Makespan: 101.0 | Best: 93.0 | Baseline: 104.9
Epoch 884 | Loss: -0.04 | Avg Makespan: 109.8 | Best: 103.0 | Baseline: 105.4
Epoch 885 | Loss: -0.06 | Avg Makespan: 99.0 | Best: 91.0 | Baseline: 104.8
Epoch 886 | Loss: -0.06 | Avg Makespan: 102.0 | Best: 98.0 | Baseline: 104.5
Epoch 887 | Loss: -0.04 | Avg Makespan: 103.2 | Best: 92.0 | Baseline: 104.4
Epoch 888 | Loss: -0.02 | Avg Makespan: 96.8 | Best: 89.0 | Baseline: 103.6
Epoch 889 | Loss: -0.07 | Avg Makespan: 102.2 | Best: 97.0 | Baseline: 103.5
Epoch 890 | Loss: -0.12 | Avg Makespan: 106.5 | Best: 102.0 | Baseline: 103.8
Epoch 891 | Loss: -0.04 | Avg Makespan: 94.5 | Best: 78.0 | Baseline: 102.9
Epoch 892 | Loss: -0.07 | Avg Makespan: 105.5 | Best: 99.0 | Baseline: 103.1
Epoch 893 | Loss: -0.05 | Avg Makespan: 101.0 | Best: 87.0 | Baseline: 102.9
Epoch 894 | Loss: -0.10 | Avg Makespan: 101.0 | Best: 88.0 | Baseline: 102.7
Epoch 895 | Loss: -0.08 | Avg Makespan: 99.2 | Best: 94.0 | Baseline: 102.4
Epoch 896 | Loss: 0.04 | Avg Makespan: 109.8 | Best: 96.0 | Baseline: 103.1
Epoch 897 | Loss: -0.11 | Avg Makespan: 106.8 | Best: 100.0 | Baseline: 103.5
Epoch 898 | Loss: -0.28 | Avg Makespan: 110.2 | Best: 105.0 | Baseline: 104.1
Epoch 899 | Loss: -0.06 | Avg Makespan: 92.8 | Best: 79.0 | Baseline: 103.0
Epoch 900 | Loss: -0.24 | Avg Makespan: 106.2 | Best: 103.0 | Baseline: 103.3
Epoch 901 | Loss: -0.13 | Avg Makespan: 100.8 | Best: 90.0 | Baseline: 103.1
Epoch 902 | Loss: -0.30 | Avg Makespan: 103.8 | Best: 96.0 | Baseline: 103.1
Epoch 903 | Loss: -0.22 | Avg Makespan: 108.8 | Best: 98.0 | Baseline: 103.7
Epoch 904 | Loss: -0.24 | Avg Makespan: 107.2 | Best: 94.0 | Baseline: 104.1
Epoch 905 | Loss: 0.03 | Avg Makespan: 116.0 | Best: 108.0 | Baseline: 105.3
Epoch 906 | Loss: -0.27 | Avg Makespan: 106.2 | Best: 103.0 | Baseline: 105.4
Epoch 907 | Loss: 0.03 | Avg Makespan: 109.2 | Best: 100.0 | Baseline: 105.7
Epoch 908 | Loss: 0.03 | Avg Makespan: 105.2 | Best: 92.0 | Baseline: 105.7
Epoch 909 | Loss: -0.01 | Avg Makespan: 104.2 | Best: 92.0 | Baseline: 105.5
Epoch 910 | Loss: -0.01 | Avg Makespan: 95.5 | Best: 90.0 | Baseline: 104.5
Epoch 911 | Loss: 0.07 | Avg Makespan: 104.5 | Best: 101.0 | Baseline: 104.5
Epoch 912 | Loss: -0.15 | Avg Makespan: 111.0 | Best: 107.0 | Baseline: 105.2
Epoch 913 | Loss: -0.14 | Avg Makespan: 104.2 | Best: 98.0 | Baseline: 105.1
Epoch 914 | Loss: -0.11 | Avg Makespan: 100.5 | Best: 89.0 | Baseline: 104.6
Epoch 915 | Loss: 0.13 | Avg Makespan: 104.5 | Best: 90.0 | Baseline: 104.6
Epoch 916 | Loss: -0.21 | Avg Makespan: 108.8 | Best: 107.0 | Baseline: 105.0
Epoch 917 | Loss: -0.03 | Avg Makespan: 109.0 | Best: 106.0 | Baseline: 105.4
Epoch 918 | Loss: -0.19 | Avg Makespan: 115.0 | Best: 109.0 | Baseline: 106.4
Epoch 919 | Loss: 0.03 | Avg Makespan: 107.0 | Best: 98.0 | Baseline: 106.4
Epoch 920 | Loss: -0.09 | Avg Makespan: 108.0 | Best: 86.0 | Baseline: 106.6
Epoch 921 | Loss: 0.02 | Avg Makespan: 115.2 | Best: 102.0 | Baseline: 107.5
Epoch 922 | Loss: -0.03 | Avg Makespan: 120.0 | Best: 115.0 | Baseline: 108.7
Epoch 923 | Loss: -0.12 | Avg Makespan: 116.8 | Best: 112.0 | Baseline: 109.5
Epoch 924 | Loss: 0.03 | Avg Makespan: 108.8 | Best: 102.0 | Baseline: 109.4
Epoch 925 | Loss: -0.06 | Avg Makespan: 110.2 | Best: 101.0 | Baseline: 109.5
Epoch 926 | Loss: -0.07 | Avg Makespan: 105.5 | Best: 97.0 | Baseline: 109.1
Epoch 927 | Loss: -0.06 | Avg Makespan: 99.0 | Best: 88.0 | Baseline: 108.1
Epoch 928 | Loss: -0.01 | Avg Makespan: 109.5 | Best: 103.0 | Baseline: 108.3
Epoch 929 | Loss: -0.16 | Avg Makespan: 104.5 | Best: 103.0 | Baseline: 107.9
Epoch 930 | Loss: -0.05 | Avg Makespan: 102.2 | Best: 92.0 | Baseline: 107.3
Epoch 931 | Loss: -0.17 | Avg Makespan: 111.8 | Best: 105.0 | Baseline: 107.8
Epoch 932 | Loss: 0.00 | Avg Makespan: 106.2 | Best: 102.0 | Baseline: 107.6
Epoch 933 | Loss: -0.02 | Avg Makespan: 107.8 | Best: 101.0 | Baseline: 107.6
Epoch 934 | Loss: -0.23 | Avg Makespan: 104.8 | Best: 103.0 | Baseline: 107.3
Epoch 935 | Loss: -0.13 | Avg Makespan: 116.0 | Best: 106.0 | Baseline: 108.2
Epoch 936 | Loss: -0.04 | Avg Makespan: 106.5 | Best: 99.0 | Baseline: 108.0
Epoch 937 | Loss: -0.11 | Avg Makespan: 108.0 | Best: 103.0 | Baseline: 108.0
Epoch 938 | Loss: 0.04 | Avg Makespan: 110.5 | Best: 105.0 | Baseline: 108.3
Epoch 939 | Loss: -0.25 | Avg Makespan: 108.5 | Best: 99.0 | Baseline: 108.3
Epoch 940 | Loss: -0.04 | Avg Makespan: 105.2 | Best: 101.0 | Baseline: 108.0
Epoch 941 | Loss: 0.05 | Avg Makespan: 104.8 | Best: 94.0 | Baseline: 107.7
Epoch 942 | Loss: 0.01 | Avg Makespan: 107.8 | Best: 96.0 | Baseline: 107.7
Epoch 943 | Loss: -0.13 | Avg Makespan: 103.5 | Best: 90.0 | Baseline: 107.3
Epoch 944 | Loss: -0.17 | Avg Makespan: 110.2 | Best: 106.0 | Baseline: 107.6
Epoch 945 | Loss: -0.07 | Avg Makespan: 100.5 | Best: 81.0 | Baseline: 106.9
Epoch 946 | Loss: -0.04 | Avg Makespan: 116.5 | Best: 105.0 | Baseline: 107.8
Epoch 947 | Loss: -0.19 | Avg Makespan: 116.8 | Best: 100.0 | Baseline: 108.7
Epoch 948 | Loss: -0.25 | Avg Makespan: 99.0 | Best: 83.0 | Baseline: 107.7
Epoch 949 | Loss: -0.09 | Avg Makespan: 104.5 | Best: 93.0 | Baseline: 107.4
Epoch 950 | Loss: -0.17 | Avg Makespan: 101.8 | Best: 83.0 | Baseline: 106.8
Epoch 951 | Loss: -0.09 | Avg Makespan: 104.2 | Best: 88.0 | Baseline: 106.6
Epoch 952 | Loss: -0.13 | Avg Makespan: 113.8 | Best: 94.0 | Baseline: 107.3
Epoch 953 | Loss: -0.24 | Avg Makespan: 111.2 | Best: 106.0 | Baseline: 107.7
Epoch 954 | Loss: 0.04 | Avg Makespan: 106.2 | Best: 99.0 | Baseline: 107.6
Epoch 955 | Loss: -0.27 | Avg Makespan: 99.5 | Best: 91.0 | Baseline: 106.7
Epoch 956 | Loss: -0.19 | Avg Makespan: 109.0 | Best: 105.0 | Baseline: 107.0
Epoch 957 | Loss: -0.14 | Avg Makespan: 104.2 | Best: 94.0 | Baseline: 106.7
Epoch 958 | Loss: -0.09 | Avg Makespan: 109.2 | Best: 103.0 | Baseline: 107.0
Epoch 959 | Loss: -0.28 | Avg Makespan: 117.2 | Best: 113.0 | Baseline: 108.0
Epoch 960 | Loss: -0.14 | Avg Makespan: 102.5 | Best: 92.0 | Baseline: 107.4
Epoch 961 | Loss: -0.20 | Avg Makespan: 97.2 | Best: 93.0 | Baseline: 106.4
Epoch 962 | Loss: 0.00 | Avg Makespan: 105.2 | Best: 98.0 | Baseline: 106.3
Epoch 963 | Loss: -0.20 | Avg Makespan: 101.8 | Best: 92.0 | Baseline: 105.8
Epoch 964 | Loss: 0.00 | Avg Makespan: 106.2 | Best: 99.0 | Baseline: 105.9
Epoch 965 | Loss: -0.14 | Avg Makespan: 98.5 | Best: 95.0 | Baseline: 105.1
Epoch 966 | Loss: -0.26 | Avg Makespan: 103.5 | Best: 96.0 | Baseline: 105.0
Epoch 967 | Loss: -0.23 | Avg Makespan: 92.2 | Best: 86.0 | Baseline: 103.7
Epoch 968 | Loss: -0.36 | Avg Makespan: 98.8 | Best: 93.0 | Baseline: 103.2
Epoch 969 | Loss: -0.18 | Avg Makespan: 99.0 | Best: 91.0 | Baseline: 102.8
Epoch 970 | Loss: -0.17 | Avg Makespan: 106.5 | Best: 100.0 | Baseline: 103.2
Epoch 971 | Loss: -0.27 | Avg Makespan: 99.5 | Best: 87.0 | Baseline: 102.8
Epoch 972 | Loss: -0.08 | Avg Makespan: 105.5 | Best: 102.0 | Baseline: 103.1
Epoch 973 | Loss: -0.24 | Avg Makespan: 109.2 | Best: 98.0 | Baseline: 103.7
Epoch 974 | Loss: -0.12 | Avg Makespan: 104.2 | Best: 96.0 | Baseline: 103.7
Epoch 975 | Loss: -0.27 | Avg Makespan: 91.2 | Best: 83.0 | Baseline: 102.5
Epoch 976 | Loss: -0.10 | Avg Makespan: 112.8 | Best: 98.0 | Baseline: 103.5
Epoch 977 | Loss: -0.12 | Avg Makespan: 105.8 | Best: 90.0 | Baseline: 103.7
Epoch 978 | Loss: -0.20 | Avg Makespan: 100.8 | Best: 99.0 | Baseline: 103.4
Epoch 979 | Loss: -0.27 | Avg Makespan: 102.5 | Best: 92.0 | Baseline: 103.3
Epoch 980 | Loss: -0.17 | Avg Makespan: 105.5 | Best: 104.0 | Baseline: 103.6
Epoch 981 | Loss: -0.25 | Avg Makespan: 111.0 | Best: 109.0 | Baseline: 104.3
Epoch 982 | Loss: -0.29 | Avg Makespan: 107.8 | Best: 103.0 | Baseline: 104.7
Epoch 983 | Loss: -0.06 | Avg Makespan: 104.2 | Best: 96.0 | Baseline: 104.6
Epoch 984 | Loss: -0.12 | Avg Makespan: 104.8 | Best: 97.0 | Baseline: 104.6
Epoch 985 | Loss: -0.29 | Avg Makespan: 100.2 | Best: 94.0 | Baseline: 104.2
Epoch 986 | Loss: -0.22 | Avg Makespan: 105.0 | Best: 102.0 | Baseline: 104.3
Epoch 987 | Loss: -0.30 | Avg Makespan: 104.0 | Best: 98.0 | Baseline: 104.2
Epoch 988 | Loss: -0.08 | Avg Makespan: 107.2 | Best: 98.0 | Baseline: 104.5
Epoch 989 | Loss: -0.11 | Avg Makespan: 96.2 | Best: 94.0 | Baseline: 103.7
Epoch 990 | Loss: -0.20 | Avg Makespan: 101.5 | Best: 99.0 | Baseline: 103.5
Epoch 991 | Loss: -0.16 | Avg Makespan: 113.8 | Best: 100.0 | Baseline: 104.5
Epoch 992 | Loss: -0.09 | Avg Makespan: 99.5 | Best: 85.0 | Baseline: 104.0
Epoch 993 | Loss: -0.28 | Avg Makespan: 103.0 | Best: 101.0 | Baseline: 103.9
Epoch 994 | Loss: -0.13 | Avg Makespan: 106.5 | Best: 104.0 | Baseline: 104.2
Epoch 995 | Loss: -0.06 | Avg Makespan: 97.8 | Best: 90.0 | Baseline: 103.5
Epoch 996 | Loss: -0.04 | Avg Makespan: 97.0 | Best: 84.0 | Baseline: 102.9
Epoch 997 | Loss: -0.10 | Avg Makespan: 109.8 | Best: 104.0 | Baseline: 103.6
Epoch 998 | Loss: -0.26 | Avg Makespan: 109.5 | Best: 100.0 | Baseline: 104.2
Epoch 999 | Loss: -0.16 | Avg Makespan: 102.2 | Best: 99.0 | Baseline: 104.0
